CustomerID,TotalSpent,AvgOrderValue,OrderValueStd,OrderCount,TotalQuantity,AvgQuantity,QuantityStd,FirstPurchase,LastPurchase,UniqueProducts,CustomerLifetime,AvgDaysBetweenOrders,RevenuePerDay,Is_Anomaly,Anomaly_Score
12654.0,601.98,15.84,4.37,38,264,6.95,4.07,2011-02-17 13:16:00,2011-11-29 10:10:00,31,284,7.473684210526316,2.1196478873239437,1,0.17694721778740896
12656.0,4051.17,32.15,32.48,126,1723,13.67,15.62,2011-04-20 09:20:00,2011-11-22 13:42:00,89,216,1.7142857142857142,18.755416666666665,1,0.16195770226052963
12657.0,1643.18,34.96,30.53,47,1044,22.21,50.71,2011-09-22 11:40:00,2011-11-28 15:47:00,35,67,1.425531914893617,24.525074626865674,1,0.14309361522106123
12662.0,3849.78,16.74,7.07,230,2058,8.95,6.15,2010-12-01 13:04:00,2011-12-09 11:59:00,129,372,1.617391304347826,10.348870967741936,1,0.14352805997813572
12664.0,4881.88,131.94,98.81,37,1203,32.51,28.19,2011-01-21 11:42:00,2011-12-01 17:07:00,10,314,8.486486486486486,15.547388535031848,1,0.04162035679756648
12668.0,3807.15,23.65,28.12,161,1634,10.15,8.53,2010-12-19 12:46:00,2011-11-28 10:56:00,115,343,2.130434782608696,11.099562682215744,1,0.15102738679571098
12669.0,2744.03,27.17,112.08,101,1115,11.04,7.1,2011-03-28 10:15:00,2011-07-12 09:54:00,98,105,1.0396039603960396,26.13361904761905,1,0.09699226946321277
12670.0,2996.05,32.57,19.39,92,1397,15.18,10.55,2011-04-21 10:16:00,2011-11-29 15:23:00,58,222,2.4130434782608696,13.49572072072072,1,0.17545858456008778
12673.0,610.52,14.54,10.09,42,351,8.36,6.26,2011-01-17 11:46:00,2011-12-04 13:55:00,42,321,7.642857142857143,1.9019314641744547,1,0.17464757792516933
12674.0,1970.6,23.74,19.11,83,1133,13.65,10.63,2011-05-16 09:10:00,2011-11-01 12:12:00,52,169,2.036144578313253,11.660355029585798,1,0.18880751220555508
12676.0,1331.39,29.59,22.29,45,670,14.89,9.81,2011-02-01 15:41:00,2011-11-15 12:25:00,33,286,6.355555555555555,4.65520979020979,1,0.17521743857345623
12678.0,17628.46,106.84,155.71,165,10923,66.2,83.9,2010-12-21 11:00:00,2011-10-28 13:04:00,105,311,1.8848484848484848,56.68315112540193,-1,-0.07192554013225139
12679.0,1113.02,23.19,17.12,48,554,11.54,16.31,2011-03-01 12:26:00,2011-10-12 12:30:00,43,225,4.6875,4.946755555555556,1,0.19109242928531905
12680.0,862.81,16.59,5.74,52,443,8.52,6.45,2011-08-18 15:44:00,2011-12-09 12:50:00,33,112,2.1538461538461537,7.703660714285713,1,0.1889696212778551
12681.0,13787.54,21.61,18.87,638,7536,11.81,10.43,2010-12-07 10:08:00,2011-11-25 11:33:00,267,353,0.5532915360501567,39.05818696883853,-1,-0.00701227585077091
12682.0,12288.22,23.41,24.98,525,5575,10.62,13.54,2010-12-03 13:59:00,2011-12-06 10:00:00,209,367,0.699047619047619,33.48288828337874,1,0.011762408937083024
12683.0,8476.57,24.64,25.06,344,4987,14.5,12.32,2010-12-09 10:37:00,2011-12-05 16:31:00,177,361,1.0494186046511629,23.48080332409972,1,0.07424059775626729
12684.0,2283.63,21.75,14.46,105,1985,18.9,18.7,2011-05-10 12:55:00,2011-12-02 09:53:00,61,205,1.9523809523809523,11.139658536585367,1,0.1731665112615694
12685.0,2863.08,18.24,11.39,157,1523,9.7,6.47,2011-09-07 10:28:00,2011-11-11 13:46:00,117,65,0.4140127388535032,44.047384615384615,1,0.1224439172395963
12689.0,1247.61,17.33,10.35,72,628,8.72,4.39,2011-08-04 10:04:00,2011-11-14 08:31:00,57,101,1.4027777777777777,12.352574257425742,1,0.18814907429436178
12691.0,1035.8,32.37,33.14,32,394,12.31,16.95,2010-12-17 14:46:00,2011-11-11 16:49:00,21,329,10.28125,3.1483282674772033,1,0.14772825645124765
12693.0,855.91,21.95,14.25,39,255,6.54,4.58,2011-01-24 12:58:00,2011-08-04 17:51:00,35,192,4.923076923076923,4.4578645833333335,1,0.1884388727250571
12694.0,869.67,23.5,15.91,37,509,13.76,9.51,2011-06-09 17:48:00,2011-09-30 13:06:00,32,112,3.027027027027027,7.764910714285714,1,0.19050299841555035
12695.0,582.1,21.56,14.37,27,220,8.15,8.25,2011-05-13 13:15:00,2011-12-02 13:22:00,23,203,7.518518518518518,2.8674876847290642,1,0.1814127969378559
12697.0,957.59,23.36,17.55,41,508,12.39,12.22,2011-06-23 15:44:00,2011-11-11 08:47:00,37,140,3.4146341463414633,6.839928571428572,1,0.1940598737826924
12700.0,4939.99,18.43,14.37,268,2967,11.07,7.73,2011-05-08 16:10:00,2011-12-02 10:47:00,193,207,0.7723880597014925,23.864685990338163,1,0.11993782609703729
12701.0,797.71,15.05,6.86,53,678,12.79,8.95,2011-04-11 13:02:00,2011-09-21 10:47:00,50,162,3.056603773584906,4.924135802469136,1,0.19462491761688894
12704.0,2340.84,26.6,27.92,88,1006,11.43,14.11,2011-06-23 10:20:00,2011-12-02 13:15:00,64,162,1.8409090909090908,14.44962962962963,1,0.1774614220163424
12705.0,6868.29,20.56,16.37,334,3997,11.97,8.58,2010-12-17 15:58:00,2011-11-24 13:17:00,228,341,1.0209580838323353,20.141612903225806,1,0.09245221862327252
12708.0,2712.91,17.28,7.21,157,1307,8.32,5.75,2010-12-06 10:43:00,2011-11-10 09:52:00,86,338,2.1528662420382165,8.026360946745562,1,0.17287641418488436
12709.0,9736.52,46.81,53.54,208,3936,18.92,11.85,2010-12-08 09:49:00,2011-11-24 15:38:00,93,351,1.6875,27.73937321937322,1,0.0719414957087035
12710.0,1149.02,14.92,8.78,77,851,11.05,7.39,2011-05-22 14:05:00,2011-09-04 12:00:00,75,104,1.3506493506493507,11.04826923076923,1,0.1854977239452995
12712.0,4396.13,33.05,24.13,133,1062,7.98,6.51,2010-12-03 14:30:00,2011-11-11 08:19:00,58,342,2.5714285714285716,12.854181286549707,1,0.1473184751758731
12714.0,4708.86,18.18,14.34,259,3069,11.85,8.14,2011-02-18 10:53:00,2011-11-30 15:43:00,216,285,1.1003861003861004,16.522315789473684,1,0.12064066903945575
12716.0,1053.49,15.27,7.15,69,708,10.26,7.5,2011-07-29 13:28:00,2011-12-06 08:55:00,60,129,1.8695652173913044,8.166589147286821,1,0.19199567440608306
12717.0,1030.98,18.75,17.08,55,506,9.2,4.91,2011-04-08 10:32:00,2011-07-11 14:47:00,49,94,1.709090909090909,10.967872340425533,1,0.19050697484975448
12719.0,644.95,16.54,6.61,39,374,9.59,6.94,2011-10-05 14:50:00,2011-12-04 13:45:00,34,59,1.5128205128205128,10.93135593220339,1,0.17923612075169787
12720.0,5781.73,16.33,10.95,354,4672,13.2,14.06,2010-12-05 15:21:00,2011-12-07 08:03:00,211,366,1.0338983050847457,15.797076502732239,1,0.07847801506094793
12721.0,2656.13,16.5,9.24,161,1959,12.17,9.01,2010-12-20 11:38:00,2011-11-08 12:13:00,133,323,2.0062111801242235,8.223312693498452,1,0.1625144113773827
12722.0,997.63,18.82,12.79,53,566,10.68,7.41,2011-07-12 11:55:00,2011-09-15 14:50:00,50,65,1.2264150943396226,15.348153846153846,1,0.17912560298787833
12723.0,725.07,10.51,10.7,69,434,6.29,7.23,2011-10-05 15:52:00,2011-12-06 10:19:00,53,61,0.8840579710144928,11.886393442622952,1,0.17302106881398832
12724.0,1031.41,19.46,8.81,53,445,8.4,4.57,2011-01-11 15:00:00,2011-12-04 16:02:00,47,327,6.169811320754717,3.154159021406728,1,0.175403711444319
12726.0,2609.1,21.04,11.25,124,3143,25.35,24.68,2010-12-17 12:56:00,2011-11-11 13:35:00,57,329,2.653225806451613,7.930395136778115,1,0.14241759790140102
12727.0,3980.7,28.64,28.31,139,2098,15.09,12.02,2011-01-23 15:17:00,2011-11-29 11:46:00,109,309,2.223021582733813,12.882524271844659,1,0.15665795837987356
12728.0,836.33,18.18,7.96,46,419,9.11,8.34,2011-01-11 13:31:00,2011-09-29 15:31:00,38,261,5.673913043478261,3.204329501915709,1,0.189239943701353
12731.0,18895.91,68.96,71.09,274,8437,30.79,31.86,2010-12-10 10:56:00,2011-11-16 11:59:00,109,341,1.2445255474452555,55.413225806451614,-1,-0.0177332797191051
12735.0,779.57,18.13,11.09,43,368,8.56,7.69,2011-01-06 14:26:00,2011-01-28 13:37:00,38,21,0.4883720930232558,37.12238095238096,1,0.15875901205668003
12739.0,1013.04,26.66,30.69,38,486,12.79,8.52,2011-09-01 17:45:00,2011-09-22 13:00:00,38,20,0.5263157894736842,50.652,1,0.13086832120537156
12744.0,21279.29,95.85,369.86,222,5241,23.61,27.85,2011-01-25 13:26:00,2011-10-19 11:18:00,178,266,1.1981981981981982,79.99733082706767,-1,-0.0821271926737881
12747.0,4196.01,40.74,46.6,103,1275,12.38,9.85,2010-12-05 15:38:00,2011-12-07 14:34:00,42,366,3.5533980582524274,11.464508196721312,1,0.13335751033111126
12748.0,33719.73,7.34,21.78,4596,25748,5.6,18.13,2010-12-01 12:48:00,2011-12-09 12:20:00,1768,372,0.08093994778067885,90.64443548387098,-1,-0.208702864916391
12749.0,4090.88,20.56,11.16,199,1471,7.39,7.79,2011-05-10 15:25:00,2011-12-06 09:56:00,160,209,1.050251256281407,19.573588516746412,1,0.1566259848461336
12753.0,21429.39,108.78,72.44,197,11421,57.97,31.08,2010-12-12 11:44:00,2011-11-17 10:52:00,132,339,1.7208121827411167,63.21353982300885,-1,-0.04537669950650036
12754.0,3010.74,47.79,95.05,63,6481,102.87,207.86,2011-02-04 10:31:00,2011-04-18 09:00:00,49,72,1.1428571428571428,41.81583333333333,-1,-0.017124470918348345
12757.0,7857.1,21.18,99.48,371,2402,6.47,7.11,2011-05-12 19:01:00,2011-11-24 12:30:00,237,195,0.5256064690026954,40.29282051282051,1,0.025396749543082464
12758.0,2791.59,28.78,17.03,97,2135,22.01,13.09,2011-03-08 12:05:00,2011-08-15 10:22:00,84,159,1.6391752577319587,17.557169811320755,1,0.1572707916614945
12759.0,1531.44,16.12,7.37,95,902,9.49,6.26,2011-03-09 08:09:00,2011-10-18 14:49:00,81,223,2.3473684210526318,6.867443946188341,1,0.19051158174786798
12762.0,1898.52,27.51,27.01,69,1227,17.78,23.71,2011-11-14 14:23:00,2011-12-02 10:23:00,62,17,0.2463768115942029,111.67764705882352,1,0.08302279852039635
12763.0,494.08,27.45,26.31,18,316,17.56,16.23,2010-12-05 15:46:00,2011-07-24 14:12:00,16,230,12.777777777777779,2.148173913043478,1,0.14823234660880807
12766.0,6989.63,22.55,17.54,310,3646,11.76,9.12,2010-12-08 13:53:00,2011-12-06 08:46:00,205,362,1.167741935483871,19.308370165745856,1,0.09393845555118074
12775.0,1386.04,21.0,10.73,66,877,13.29,10.13,2011-02-01 13:45:00,2011-11-22 16:33:00,47,294,4.454545454545454,4.714421768707483,1,0.19184686275865037
12778.0,822.23,16.44,9.27,50,825,16.5,17.32,2011-01-31 14:35:00,2011-11-20 11:30:00,40,292,5.84,2.8158561643835616,1,0.17634965833427213
12779.0,3981.36,26.72,16.39,149,2024,13.58,12.36,2010-12-03 13:40:00,2011-11-02 11:43:00,88,333,2.2348993288590604,11.956036036036036,1,0.16202732061908626
12781.0,826.74,33.07,15.68,25,671,26.84,17.28,2011-02-28 08:43:00,2011-10-07 10:37:00,25,221,8.84,3.740904977375566,1,0.15568896416384737
12782.0,2330.92,22.63,17.96,103,1086,10.54,7.97,2010-12-17 11:30:00,2011-12-05 09:16:00,81,352,3.4174757281553396,6.621931818181818,1,0.17476408579783498
12783.0,2225.91,26.5,47.78,84,624,7.43,6.8,2011-09-25 15:35:00,2011-12-07 15:56:00,76,73,0.8690476190476191,30.491917808219178,1,0.13378367768695099
12784.0,574.42,9.74,10.08,59,300,5.08,5.71,2011-11-24 12:53:00,2011-11-30 15:38:00,54,6,0.1016949152542373,95.73666666666666,1,0.12005448489155779
12787.0,463.66,23.18,13.11,20,261,13.05,9.34,2011-05-31 09:36:00,2011-11-30 08:44:00,17,182,9.1,2.5475824175824178,1,0.1753566987911852
12793.0,545.48,22.73,14.02,24,295,12.29,8.15,2010-12-03 15:14:00,2011-01-09 12:12:00,21,36,1.5,15.152222222222223,1,0.17229627246073137
12794.0,860.41,19.12,10.09,45,592,13.16,7.53,2011-09-02 12:01:00,2011-10-17 14:54:00,43,45,1.0,19.12022222222222,1,0.17062860632456295
12798.0,6977.04,872.13,1240.5,8,5256,657.0,615.9,2011-06-22 10:11:00,2011-11-29 15:52:00,6,160,20.0,43.6065,-1,-0.2309616556366798
12808.0,483.65,17.27,3.55,28,188,6.71,3.34,2010-12-06 10:27:00,2011-11-03 10:05:00,27,331,11.821428571428571,1.4611782477341388,1,0.1481062216591943
12811.0,514.85,16.61,5.69,31,230,7.42,6.09,2011-02-28 15:39:00,2011-03-24 09:42:00,27,23,0.7419354838709677,22.38478260869565,1,0.16163966657347995
12815.0,1063.46,22.63,18.55,47,379,8.06,5.6,2011-05-25 13:34:00,2011-07-15 10:21:00,38,50,1.0638297872340425,21.2692,1,0.17163239744305553
12816.0,572.2,19.73,13.63,29,128,4.41,3.32,2011-06-16 13:24:00,2011-09-05 12:41:00,27,80,2.7586206896551726,7.152500000000001,1,0.17378117540571908
12820.0,942.34,15.97,5.28,59,722,12.24,7.88,2011-01-17 12:34:00,2011-12-06 15:12:00,55,323,5.47457627118644,2.9174613003095975,1,0.18454271135529832
12822.0,948.88,20.63,14.57,46,550,11.96,9.13,2011-09-13 13:46:00,2011-09-30 10:04:00,41,16,0.34782608695652173,59.305,1,0.1374082633605963
12823.0,1759.5,351.9,138.97,5,230,46.0,18.17,2011-02-16 12:15:00,2011-09-26 07:35:00,1,221,44.2,7.961538461538462,-1,-0.09912144639054976
12826.0,1474.72,16.21,5.61,91,1058,11.63,6.84,2010-12-09 15:21:00,2011-12-07 10:25:00,58,362,3.978021978021978,4.073812154696133,1,0.1664024257889124
12827.0,430.15,17.21,8.32,25,197,7.88,3.59,2011-10-26 15:44:00,2011-12-04 12:17:00,19,38,1.52,11.319736842105263,1,0.16836477996981775
12828.0,1018.71,18.19,9.19,56,494,8.82,6.24,2011-08-01 16:16:00,2011-12-07 08:45:00,46,127,2.267857142857143,8.021338582677165,1,0.19506290228102485
12829.0,293.0,26.64,21.02,11,376,34.18,48.16,2010-12-14 14:54:00,2011-01-07 11:13:00,9,23,2.090909090909091,12.73913043478261,1,0.12810409421332275
12830.0,6814.64,179.33,134.08,38,9848,259.16,222.98,2011-06-21 10:53:00,2011-11-02 11:54:00,13,134,3.526315789473684,50.855522388059704,-1,-0.1054888594040887
12832.0,383.03,14.19,3.5,27,195,7.22,4.18,2011-09-02 13:48:00,2011-11-07 13:30:00,27,65,2.4074074074074074,5.892769230769231,1,0.17185191284597034
12836.0,2612.86,14.93,12.98,175,1064,6.08,6.84,2011-02-01 11:19:00,2011-10-11 15:10:00,148,252,1.44,10.368492063492065,1,0.16637182960892938
12838.0,683.13,5.55,5.62,123,359,2.92,2.35,2010-12-01 11:57:00,2011-11-06 12:20:00,115,340,2.7642276422764227,2.009205882352941,1,0.1540396164330195
12839.0,5591.42,17.81,8.73,314,3807,12.12,6.82,2010-12-07 15:48:00,2011-12-07 12:33:00,95,364,1.1592356687898089,15.361043956043956,1,0.10590363322434876
12840.0,2726.77,24.13,10.54,113,1511,13.37,5.96,2011-04-27 12:21:00,2011-07-19 09:29:00,67,82,0.7256637168141593,33.253292682926826,1,0.14600683593262687
12841.0,4022.35,9.58,10.22,420,2757,6.56,8.19,2010-12-03 10:43:00,2011-12-05 11:13:00,229,367,0.8738095238095238,10.96008174386921,1,0.10291639477927683
12842.0,1118.99,32.91,30.52,34,547,16.09,11.44,2011-02-04 12:36:00,2011-09-30 15:33:00,34,238,7.0,4.701638655462185,1,0.16538406047590187
12843.0,1702.26,16.53,12.36,103,781,7.58,7.47,2011-03-20 14:38:00,2011-10-05 12:09:00,69,198,1.9223300970873787,8.597272727272728,1,0.19125018837976077
12844.0,325.96,6.27,5.31,52,125,2.4,1.66,2011-08-01 13:11:00,2011-11-10 13:31:00,47,101,1.9423076923076923,3.227326732673267,1,0.1673358518981921
12845.0,354.09,13.11,41.46,27,204,7.56,28.04,2011-02-22 14:10:00,2011-03-17 13:34:00,26,22,0.8148148148148148,16.095,1,0.14149392890054946
12849.0,1050.89,20.61,20.35,51,623,12.22,13.16,2011-03-16 12:26:00,2011-11-08 13:41:00,47,237,4.647058823529412,4.434135021097047,1,0.19098244168140527
12853.0,1957.1,25.09,16.09,78,800,10.26,15.24,2011-01-28 10:28:00,2011-07-28 11:29:00,66,181,2.3205128205128207,10.812707182320441,1,0.18865941205238745
12854.0,1324.5,12.04,15.04,110,627,5.7,7.99,2011-01-25 13:35:00,2011-09-22 12:15:00,95,239,2.172727272727273,5.541841004184101,1,0.18264534628839468
12856.0,2179.93,6.94,6.42,314,1079,3.44,4.24,2011-10-07 12:38:00,2011-12-02 10:52:00,155,55,0.1751592356687898,39.635090909090906,1,0.09295652706675567
12857.0,1106.4,24.05,11.81,46,343,7.46,3.34,2011-02-10 12:32:00,2011-05-13 10:20:00,37,91,1.9782608695652173,12.15824175824176,1,0.18349905316880355
12865.0,1568.23,16.51,7.03,95,925,9.74,6.87,2011-08-08 10:11:00,2011-11-13 14:31:00,86,97,1.0210526315789474,16.167319587628867,1,0.1809782649306163
12867.0,4036.82,7.5,7.13,538,4298,7.99,8.36,2010-12-14 16:39:00,2011-11-13 15:30:00,240,333,0.6189591078066915,12.122582582582583,1,0.05372958515962223
12868.0,1607.06,15.02,5.9,107,928,8.67,5.09,2010-12-01 12:50:00,2011-06-07 10:42:00,72,187,1.7476635514018692,8.593903743315508,1,0.191940707797359
12871.0,380.64,34.6,47.25,11,200,18.18,17.22,2011-05-16 13:32:00,2011-09-16 15:07:00,8,123,11.181818181818182,3.0946341463414635,1,0.12405377996126193
12872.0,599.97,9.09,8.68,66,319,4.83,4.97,2010-12-09 14:44:00,2011-01-17 10:52:00,58,38,0.5757575757575758,15.788684210526316,1,0.16410648319676246
12876.0,2218.02,26.09,20.99,85,1941,22.84,21.73,2011-05-27 13:34:00,2011-10-13 12:26:00,67,138,1.6235294117647059,16.072608695652175,1,0.16104000633294813
12877.0,1535.77,9.97,12.41,154,1178,7.65,7.46,2010-12-16 12:23:00,2011-12-06 10:30:00,100,354,2.2987012987012987,4.338333333333333,1,0.1587682539106079
12878.0,854.99,18.19,6.62,47,547,11.64,6.82,2011-03-18 14:02:00,2011-04-17 13:07:00,38,29,0.6170212765957447,29.482413793103447,1,0.17064685420950826
12879.0,573.22,57.32,56.15,10,370,37.0,28.88,2011-09-09 12:11:00,2011-10-26 12:24:00,7,47,4.7,12.196170212765958,1,0.0924590640874951
12882.0,1463.04,112.54,61.75,13,246,18.92,10.6,2011-11-06 11:22:00,2011-11-30 16:18:00,12,24,1.8461538461538463,60.96,1,0.05512554735656128
12883.0,703.47,16.75,4.12,42,196,4.67,4.5,2011-09-11 15:18:00,2011-11-15 09:32:00,39,64,1.5238095238095237,10.99171875,1,0.175862779386122
12885.0,1175.22,16.55,6.17,71,655,9.23,6.61,2011-08-08 11:45:00,2011-10-07 13:40:00,66,60,0.8450704225352113,19.587,1,0.17452273017308828
12886.0,1378.4,16.81,5.87,82,770,9.39,9.12,2011-05-04 11:21:00,2011-10-03 10:09:00,75,151,1.8414634146341464,9.128476821192054,1,0.18690975243163438
12888.0,354.12,70.82,30.41,5,76,15.2,8.32,2011-03-29 14:31:00,2011-05-09 16:02:00,4,41,8.2,8.637073170731707,1,0.09966791221217897
12895.0,372.8,16.95,3.04,22,210,9.55,6.18,2011-09-14 08:35:00,2011-10-28 13:51:00,22,44,2.0,8.472727272727273,1,0.16382155074072974
12901.0,17654.54,152.19,284.31,116,23075,198.92,559.73,2011-03-14 10:41:00,2011-12-01 10:07:00,30,261,2.25,67.64191570881226,-1,-0.15782924213681648
12904.0,509.58,7.08,7.41,72,302,4.19,5.72,2011-06-20 13:18:00,2011-11-21 14:34:00,59,154,2.138888888888889,3.308961038961039,1,0.1835314207201963
12906.0,2919.81,46.35,55.31,63,1749,27.76,25.88,2011-09-22 15:03:00,2011-11-28 09:55:00,55,66,1.0476190476190477,44.23954545454546,1,0.0885259862731495
12909.0,2178.67,23.94,34.82,91,1280,14.07,15.47,2011-03-31 12:51:00,2011-10-31 12:43:00,78,213,2.340659340659341,10.22849765258216,1,0.17788890805953694
12910.0,3075.04,41.0,26.8,75,1692,22.56,12.27,2011-04-12 10:01:00,2011-11-16 14:28:00,48,218,2.9066666666666667,14.105688073394495,1,0.15783717934498886
12912.0,1662.3,69.26,33.48,24,670,27.92,13.03,2011-10-30 11:35:00,2011-12-07 08:55:00,17,37,1.5416666666666667,44.92702702702702,1,0.09674143448736972
12913.0,2483.63,49.67,46.68,50,1419,28.38,24.67,2010-12-06 16:36:00,2011-12-05 12:11:00,37,363,7.26,6.841955922865014,1,0.1069461962248428
12915.0,363.65,16.53,5.46,22,93,4.23,4.13,2010-12-02 12:33:00,2011-07-14 11:34:00,19,223,10.136363636363637,1.6307174887892375,1,0.15993071423999472
12916.0,3006.15,28.09,25.55,107,1119,10.46,11.9,2011-01-23 10:43:00,2011-07-24 10:35:00,53,181,1.691588785046729,16.608563535911603,1,0.17525042009233877
12919.0,1335.19,26.7,19.89,50,673,13.46,10.65,2011-06-23 09:22:00,2011-12-01 13:47:00,34,161,3.22,8.293105590062112,1,0.18784561344726153
12921.0,16587.09,23.04,15.95,720,9526,13.23,9.24,2010-12-01 15:06:00,2011-11-30 16:22:00,233,364,0.5055555555555555,45.56892857142857,-1,-0.039216687477498624
12924.0,933.7,31.12,34.26,30,481,16.03,28.64,2011-01-16 11:49:00,2011-09-12 13:55:00,22,239,7.966666666666667,3.906694560669456,1,0.1665588011240356
12925.0,694.05,15.42,6.17,45,541,12.02,8.04,2011-09-26 11:05:00,2011-12-05 11:11:00,42,70,1.5555555555555556,9.915,1,0.18237336492077855
12928.0,2062.7,24.56,18.72,84,1472,17.52,31.33,2010-12-15 15:45:00,2011-11-04 14:24:00,59,323,3.8452380952380953,6.386068111455108,1,0.17268026322440866
12930.0,415.8,16.63,5.45,25,252,10.08,7.76,2011-06-21 13:25:00,2011-09-22 15:18:00,20,93,3.72,4.470967741935484,1,0.18370797822219131
12931.0,42055.96,512.88,577.23,82,28004,341.51,391.46,2010-12-17 09:45:00,2011-11-18 12:39:00,28,336,4.097560975609756,125.16654761904762,-1,-0.24091630188486635
12933.0,607.53,5.73,6.43,106,499,4.71,14.09,2011-03-01 11:30:00,2011-11-15 16:38:00,102,259,2.443396226415094,2.3456756756756754,1,0.16446086566563267
12935.0,2160.7,16.75,6.15,129,1853,14.36,9.95,2011-01-24 13:58:00,2011-12-07 17:25:00,80,317,2.4573643410852712,6.816088328075709,1,0.1731066230150317
12936.0,1063.9,17.16,20.09,62,559,9.02,9.5,2011-09-22 13:51:00,2011-11-22 17:32:00,56,61,0.9838709677419355,17.440983606557378,1,0.17405567859532967
12937.0,1504.27,12.54,12.06,120,1007,8.39,8.74,2011-03-17 14:19:00,2011-11-24 15:05:00,81,252,2.1,5.969325396825397,1,0.1866239747502168
12939.0,11581.8,246.42,172.79,47,4876,103.74,53.53,2011-01-09 11:20:00,2011-10-06 14:33:00,21,270,5.74468085106383,42.89555555555555,-1,-0.08383548469685764
12940.0,913.54,9.23,7.77,99,411,4.15,5.68,2011-09-13 10:16:00,2011-10-16 12:09:00,87,33,0.3333333333333333,27.683030303030304,1,0.1522079634404674
12942.0,683.9,9.12,7.3,75,203,2.71,2.75,2010-12-09 09:34:00,2011-07-31 14:39:00,68,234,3.12,2.9226495726495725,1,0.18395978430477672
12944.0,604.51,20.15,7.68,30,289,9.63,6.05,2010-12-20 10:41:00,2011-11-04 11:04:00,29,319,10.633333333333333,1.8950156739811912,1,0.16380653027191477
12947.0,1603.99,16.54,14.68,97,1165,12.01,9.69,2010-12-01 16:21:00,2011-07-19 10:06:00,83,229,2.3608247422680413,7.004323144104804,1,0.19162866170292536
12948.0,2064.95,17.8,7.23,116,1080,9.31,7.35,2011-03-20 10:17:00,2011-11-23 17:10:00,82,248,2.1379310344827585,8.32641129032258,1,0.18613150307713422
12949.0,4167.22,19.38,8.4,215,2381,11.07,7.36,2011-04-01 13:20:00,2011-11-09 11:25:00,166,221,1.027906976744186,18.856199095022625,1,0.1530433496148904
12950.0,1843.0,80.13,66.62,23,1380,60.0,49.31,2011-11-15 13:48:00,2011-12-07 13:17:00,13,21,0.9130434782608695,87.76190476190476,1,0.03450488054352907
12951.0,1064.07,16.89,6.44,63,503,7.98,4.75,2011-01-13 10:33:00,2011-12-01 12:14:00,53,322,5.111111111111111,3.3045652173913043,1,0.18247107203118706
12952.0,1387.79,17.57,5.73,79,653,8.27,8.06,2011-09-22 16:37:00,2011-12-04 10:35:00,64,72,0.9113924050632911,19.27486111111111,1,0.1764609081160337
