CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,FirstPurchase,LastPurchase,AvgOrderValue,OrderValueStd,TotalItems,AvgItemsPerOrder,ProductDiversity,Country,CustomerLifetime,DaysSinceLastPurchase,PurchaseFrequency
12572,9,2,1020.42,5,2,4,11,New Customers,2011-10-19 08:20:00,2011-12-01 09:20:00,17.01,11.71,452,7.53,53,Germany,43,9,
12573,227,1,160.54000000000002,1,1,1,3,Lost,2011-04-26 15:52:00,2011-04-26 15:52:00,5.73,7.95,84,3.0,26,France,0,227,
12574,316,1,218.45,1,1,1,3,Lost,2011-01-28 09:20:00,2011-01-28 09:20:00,19.86,6.25,61,5.55,11,France,0,316,
12576,36,5,1315.83,3,4,4,11,Potential Loyalists,2011-02-08 11:31:00,2011-11-04 10:11:00,14.95,4.86,967,10.99,72,Poland,268,36,
12577,35,3,657.8,3,3,3,9,Others,2010-12-15 16:21:00,2011-11-04 13:24:00,4.47,5.49,472,3.21,137,France,323,35,
12578,21,2,2794.51,4,2,5,11,New Customers,2011-01-13 15:34:00,2011-11-18 13:30:00,24.51,25.47,1196,10.49,111,Italy,308,21,
12579,78,1,440.42,2,1,2,5,Lost,2011-09-22 17:15:00,2011-09-22 17:15:00,15.19,8.53,285,9.83,29,France,0,78,
12580,247,1,415.7,1,1,2,4,Lost,2011-04-07 10:24:00,2011-04-07 10:24:00,17.32,6.17,238,9.92,24,Germany,0,247,
12581,40,1,197.71,3,1,1,5,Others,2011-10-31 08:56:00,2011-10-31 08:56:00,13.18,3.78,161,10.73,15,Germany,0,40,
12582,239,2,511.36,1,2,3,6,Lost,2011-02-24 11:42:00,2011-04-15 08:45:00,23.24,22.97,300,13.64,21,Finland,49,239,
12583,3,15,7281.38,5,5,5,15,Champions,2010-12-01 08:45:00,2011-12-07 08:07:00,29.48,22.18,5060,20.49,115,France,370,3,
12584,4,9,2338.15,5,5,5,15,Champions,2011-03-04 15:15:00,2011-12-06 09:35:00,24.36,16.31,416,4.33,44,Italy,276,4,
12585,234,2,2040.1,1,2,4,7,Lost,2010-12-23 12:58:00,2011-04-19 13:39:00,23.45,22.17,1279,14.7,77,Germany,117,234,
12586,17,1,196.94000000000003,4,1,1,6,New Customers,2011-11-22 16:24:00,2011-11-22 16:24:00,17.9,8.66,79,7.18,11,Italy,0,17,
12587,8,1,144.0,5,1,1,7,New Customers,2011-12-02 12:47:00,2011-12-02 12:47:00,36.0,10.16,51,12.75,4,Finland,0,8,
12588,39,1,214.89999999999998,3,1,1,5,Others,2011-10-31 15:01:00,2011-10-31 15:01:00,21.49,9.01,53,5.3,10,Finland,0,39,
12589,29,2,646.68,4,2,3,9,New Customers,2011-07-18 12:05:00,2011-11-11 10:19:00,18.48,10.45,306,8.74,29,France,115,29,
12590,211,2,9864.26,1,2,5,8,Lost,2011-05-12 14:46:00,2011-05-12 14:52:00,145.06,92.93,4283,62.99,68,Germany,0,211,
12591,317,1,452.84999999999997,1,1,2,4,Lost,2011-01-26 14:35:00,2011-01-26 14:35:00,17.42,14.52,228,8.77,26,Italy,0,317,
12592,92,2,437.6,2,2,2,6,Lost,2011-05-10 13:44:00,2011-09-08 15:04:00,24.31,7.5,290,16.11,11,Germany,121,92,
12593,109,3,418.09999999999997,2,3,2,7,Others,2011-05-05 09:29:00,2011-08-23 12:43:00,19.91,7.06,206,9.81,14,France,110,109,
12594,38,10,3338.2200000000003,3,5,5,13,Potential Loyalists,2011-01-21 09:52:00,2011-11-02 12:20:00,28.29,15.06,1777,15.06,50,Italy,285,38,
12596,51,2,618.27,3,2,3,8,Others,2011-04-11 13:22:00,2011-10-19 13:02:00,22.9,22.14,474,17.56,25,Spain,190,51,
12597,19,4,3811.22,4,4,5,13,Champions,2011-03-16 14:00:00,2011-11-20 13:33:00,18.5,24.55,2236,10.85,184,Spain,248,19,
12598,10,8,3023.08,5,5,5,15,Champions,2011-02-28 11:58:00,2011-11-30 12:18:00,22.9,14.76,1964,14.88,84,France,275,10,
12599,29,7,1032.58,4,5,4,13,Champions,2011-02-08 13:28:00,2011-11-10 13:34:00,16.65,9.57,956,15.42,32,France,275,29,
12600,29,10,2599.04,4,5,5,14,Champions,2010-12-03 12:57:00,2011-11-11 10:29:00,40.61,40.76,774,12.09,32,Germany,342,29,
12601,190,5,577.0600000000001,1,4,3,8,At Risk,2011-01-11 10:38:00,2011-06-03 10:17:00,20.61,13.24,245,8.75,21,Germany,142,190,
12602,59,1,153.12,3,1,1,5,Others,2011-10-12 11:22:00,2011-10-12 11:22:00,12.76,4.74,162,13.5,12,France,0,59,
12603,22,1,739.1999999999999,4,1,3,8,New Customers,2011-11-18 10:42:00,2011-11-18 10:42:00,246.4,323.85,64,21.33,3,Germany,0,22,
12604,79,2,254.18,2,2,2,6,Lost,2011-03-23 12:06:00,2011-09-21 14:08:00,15.89,6.33,201,12.56,15,France,182,79,
12607,60,1,1579.51,3,1,4,8,Potential Loyalists,2011-10-10 16:06:00,2011-10-10 16:06:00,15.64,5.98,1228,12.16,101,USA,0,60,
12609,78,3,1126.85,2,3,4,9,At Risk,2011-01-25 15:13:00,2011-09-22 16:34:00,18.78,11.52,648,10.8,57,Germany,240,78,
12610,23,5,2099.54,4,4,5,13,Champions,2011-08-05 13:52:00,2011-11-17 09:34:00,19.81,18.08,1049,9.9,85,Italy,103,23,
12611,52,1,1193.32,3,1,4,8,Potential Loyalists,2011-10-18 13:12:00,2011-10-18 13:12:00,18.36,16.96,846,13.02,65,Italy,0,52,
12612,74,1,704.0400000000001,2,1,3,6,Lost,2011-09-26 15:35:00,2011-09-26 15:35:00,37.05,16.83,262,13.79,19,Germany,0,74,
12613,57,5,3344.38,3,4,5,12,Potential Loyalists,2011-03-22 15:42:00,2011-10-13 14:59:00,21.86,14.44,1644,10.75,124,Germany,204,57,
12614,278,1,315.6,1,1,2,4,Lost,2011-03-07 10:22:00,2011-03-07 10:22:00,15.78,2.84,76,3.8,20,Germany,0,278,
12615,2,4,2291.19,5,4,5,14,Champions,2011-06-24 13:35:00,2011-12-07 15:02:00,21.82,18.75,1376,13.1,82,France,166,2,
12616,95,2,713.3,2,2,3,7,Lost,2011-02-15 14:17:00,2011-09-05 15:17:00,22.29,14.66,284,8.88,25,France,202,95,
12617,29,1,355.53,4,1,2,7,New Customers,2011-11-10 14:39:00,2011-11-10 14:39:00,8.46,7.63,213,5.07,39,France,0,29,
12618,22,1,177.31,4,1,1,6,New Customers,2011-11-18 11:10:00,2011-11-18 11:10:00,16.12,8.46,96,8.73,11,Italy,0,22,
12619,16,9,3641.24,4,5,5,14,Champions,2011-03-31 13:10:00,2011-11-23 14:52:00,40.46,52.29,3378,37.53,50,Germany,237,16,
12620,15,3,1339.41,4,3,4,11,Loyal Customers,2011-05-19 12:10:00,2011-11-25 10:20:00,14.56,7.18,1181,12.84,89,France,189,15,
12621,2,20,13689.67,5,5,5,15,Champions,2010-12-09 10:16:00,2011-12-08 11:25:00,29.31,38.82,7440,15.93,261,Germany,364,2,
12622,232,1,180.1,1,1,1,3,Lost,2011-04-21 16:39:00,2011-04-21 16:39:00,16.37,4.62,69,6.27,11,Germany,0,232,
12623,276,1,305.1,1,1,2,4,Lost,2011-03-08 13:50:00,2011-03-08 13:50:00,16.95,8.66,191,10.61,18,Germany,0,276,
12624,106,2,641.13,2,2,3,7,Lost,2011-06-15 12:34:00,2011-08-25 15:04:00,16.87,7.71,355,9.34,36,France,71,106,
12625,212,2,2683.82,1,2,5,8,Lost,2011-01-24 13:27:00,2011-05-12 09:54:00,31.21,33.27,1612,18.74,73,Germany,107,212,
12626,23,9,6620.48,4,5,5,14,Champions,2011-01-17 11:01:00,2011-11-16 16:06:00,22.52,20.06,3453,11.74,232,Germany,303,23,
12627,11,7,4478.53,5,5,5,15,Champions,2011-07-22 13:59:00,2011-11-29 12:07:00,19.47,11.93,2752,11.97,162,Germany,129,11,
12628,4,3,786.46,5,3,3,11,Loyal Customers,2011-10-06 09:28:00,2011-12-05 13:15:00,19.18,7.6,448,10.93,34,Germany,60,4,
12630,10,2,1270.88,5,2,4,11,New Customers,2011-10-27 10:41:00,2011-11-30 10:48:00,19.86,18.88,548,8.56,60,Finland,34,10,
12631,57,1,640.5,3,1,3,7,Others,2011-10-13 13:53:00,2011-10-13 13:53:00,20.66,26.5,236,7.61,31,Finland,0,57,
12633,59,4,2163.98,3,4,5,12,Potential Loyalists,2011-02-25 08:44:00,2011-10-12 11:40:00,21.43,30.18,1162,11.5,73,Germany,229,59,
12635,90,2,1689.18,2,2,4,8,Lost,2011-07-08 08:43:00,2011-09-11 11:04:00,16.72,13.11,1172,11.6,96,Germany,65,90,
12637,67,8,6021.9,3,5,5,13,Potential Loyalists,2011-01-20 10:47:00,2011-10-03 13:46:00,15.44,13.1,3002,7.7,205,France,256,67,
12638,33,1,671.69,4,1,3,8,New Customers,2011-11-06 13:11:00,2011-11-06 13:11:00,17.22,24.0,577,14.79,39,Sweden,0,33,
12639,239,1,486.1,1,1,2,4,Lost,2011-04-15 12:48:00,2011-04-15 12:48:00,22.1,22.57,201,9.14,22,Sweden,0,239,
12640,24,3,1174.58,4,3,4,11,Loyal Customers,2011-09-19 12:01:00,2011-11-16 11:52:00,22.16,15.64,311,5.87,47,France,57,24,
12641,115,1,185.9,2,1,1,4,Lost,2011-08-16 13:26:00,2011-08-16 13:26:00,18.59,8.26,72,7.2,10,Sweden,0,115,
12642,25,3,1013.26,4,3,4,11,Loyal Customers,2011-08-24 09:23:00,2011-11-14 15:03:00,21.56,17.59,552,11.74,39,Germany,82,25,
12643,128,6,3344.64,2,5,5,12,At Risk,2011-01-11 11:48:00,2011-08-03 12:56:00,139.36,178.85,1808,75.33,11,France,204,128,
12644,130,1,477.91,2,1,2,5,Lost,2011-08-02 10:33:00,2011-08-02 10:33:00,15.42,5.56,325,10.48,31,Germany,0,130,
12645,34,4,1775.18,3,4,4,11,Potential Loyalists,2011-01-27 13:08:00,2011-11-06 12:38:00,24.32,14.85,1084,14.85,58,Germany,282,34,
12646,5,2,1346.97,5,2,4,11,New Customers,2011-10-21 12:52:00,2011-12-05 10:14:00,29.93,17.7,897,19.93,43,USA,44,5,
12647,22,12,3722.82,4,5,5,14,Champions,2010-12-05 14:02:00,2011-11-17 12:56:00,30.51,29.14,1432,11.74,79,Germany,346,22,
12648,155,1,318.05,2,1,2,5,Lost,2011-07-08 11:55:00,2011-07-08 11:55:00,15.15,8.96,160,7.62,21,Germany,0,155,
12649,107,3,623.51,2,3,3,8,At Risk,2011-05-11 14:37:00,2011-08-24 14:41:00,20.11,14.35,586,18.9,28,Germany,105,107,
12650,3,1,314.44,5,1,2,8,New Customers,2011-12-06 16:34:00,2011-12-06 16:34:00,15.72,23.94,254,12.7,20,France,0,3,
12651,335,1,114.0,1,1,1,3,Lost,2011-01-09 12:46:00,2011-01-09 12:46:00,12.67,3.9,78,8.67,9,France,0,335,
12652,331,1,919.98,1,1,3,5,Lost,2011-01-12 15:00:00,2011-01-12 15:00:00,19.17,17.01,505,10.52,48,France,0,331,
12653,149,2,2209.85,2,2,5,9,Lost,2011-02-16 10:53:00,2011-07-14 10:41:00,51.39,62.69,919,21.37,37,Israel,147,149,
12654,11,5,601.98,5,4,3,12,Loyal Customers,2011-02-17 13:16:00,2011-11-29 10:10:00,15.84,4.37,264,6.95,31,Germany,284,11,
12656,17,5,4051.17,4,4,5,13,Champions,2011-04-20 09:20:00,2011-11-22 13:42:00,32.15,32.48,1723,13.67,89,France,216,17,
12657,11,4,1643.18,5,4,4,13,Champions,2011-09-22 11:40:00,2011-11-28 15:47:00,34.96,30.53,1044,22.21,35,France,67,11,
12658,19,1,686.05,4,1,3,8,New Customers,2011-11-21 10:22:00,2011-11-21 10:22:00,19.06,8.71,320,8.89,36,Germany,0,19,
12659,30,1,91.68,4,1,1,6,New Customers,2011-11-10 11:53:00,2011-11-10 11:53:00,18.34,5.59,105,21.0,5,France,0,30,
12660,11,1,245.1,5,1,1,7,New Customers,2011-11-28 13:26:00,2011-11-28 13:26:00,18.85,2.86,127,9.77,13,France,0,11,
12662,1,11,3849.78,5,5,5,15,Champions,2010-12-01 13:04:00,2011-12-09 11:59:00,16.74,7.07,2058,8.95,129,Germany,372,1,
12664,8,9,4881.88,5,5,5,15,Champions,2011-01-21 11:42:00,2011-12-01 17:07:00,131.94,98.81,1203,32.51,10,Finland,314,8,
12665,325,1,63.0,1,1,1,3,Lost,2011-01-19 08:34:00,2011-01-19 08:34:00,21.0,7.94,37,12.33,3,Germany,0,325,
12667,58,1,620.13,3,1,3,7,Others,2011-10-12 17:00:00,2011-10-12 17:00:00,18.79,26.12,395,11.97,33,Finland,0,58,
12668,12,4,3807.15,5,4,5,14,Champions,2010-12-19 12:46:00,2011-11-28 10:56:00,23.65,28.12,1634,10.15,115,Germany,343,12,
12669,151,3,2744.0299999999997,2,3,5,10,At Risk,2011-03-28 10:15:00,2011-07-12 09:54:00,27.17,112.08,1115,11.04,98,France,105,151,
12670,10,5,2996.05,5,4,5,14,Champions,2011-04-21 10:16:00,2011-11-29 15:23:00,32.57,19.39,1397,15.18,58,France,222,10,
12672,330,1,225.89999999999998,1,1,1,3,Lost,2011-01-14 09:20:00,2011-01-14 09:20:00,22.59,12.75,78,7.8,10,France,0,330,
12673,5,2,610.52,5,2,3,10,New Customers,2011-01-17 11:46:00,2011-12-04 13:55:00,14.54,10.09,351,8.36,42,Germany,321,5,
12674,39,4,1970.6,3,4,4,11,Potential Loyalists,2011-05-16 09:10:00,2011-11-01 12:12:00,23.74,19.11,1133,13.65,52,France,169,39,
12676,25,6,1331.39,4,5,4,13,Champions,2011-02-01 15:41:00,2011-11-15 12:25:00,29.59,22.29,670,14.89,33,Sweden,286,25,
12678,42,12,17628.46,3,5,5,13,Potential Loyalists,2010-12-21 11:00:00,2011-10-28 13:04:00,106.84,155.71,10923,66.2,105,France,311,42,
12679,59,4,1113.02,3,4,4,11,Potential Loyalists,2011-03-01 12:26:00,2011-10-12 12:30:00,23.19,17.12,554,11.54,43,France,225,59,
12680,1,4,862.81,5,4,3,12,Loyal Customers,2011-08-18 15:44:00,2011-12-09 12:50:00,16.59,5.74,443,8.52,33,France,112,1,
12681,15,22,13787.54,4,5,5,14,Champions,2010-12-07 10:08:00,2011-11-25 11:33:00,21.61,18.87,7536,11.81,267,France,353,15,
12682,4,31,12288.22,5,5,5,15,Champions,2010-12-03 13:59:00,2011-12-06 10:00:00,23.41,24.98,5575,10.62,209,France,367,4,
12683,4,15,8476.57,5,5,5,15,Champions,2010-12-09 10:37:00,2011-12-05 16:31:00,24.64,25.06,4987,14.5,177,France,361,4,
12684,8,7,2283.63,5,5,5,15,Champions,2011-05-10 12:55:00,2011-12-02 09:53:00,21.75,14.46,1985,18.9,61,France,205,8,
12685,28,6,2863.08,4,5,5,14,Champions,2011-09-07 10:28:00,2011-11-11 13:46:00,18.24,11.39,1523,9.7,117,France,65,28,
12686,372,1,89.14,1,1,1,3,Lost,2010-12-03 09:51:00,2010-12-03 09:51:00,12.73,3.95,107,15.29,7,France,0,372,
12688,114,1,4873.8099999999995,2,1,5,8,Lost,2011-08-18 08:49:00,2011-08-18 08:49:00,28.5,25.91,3028,17.71,171,Israel,0,114,
12689,26,2,1247.61,4,2,4,10,New Customers,2011-08-04 10:04:00,2011-11-14 08:31:00,17.33,10.35,628,8.72,57,France,101,26,
12690,206,1,389.01,1,1,2,4,Lost,2011-05-18 09:09:00,2011-05-18 09:09:00,24.31,13.08,106,6.62,16,France,0,206,
12691,28,6,1035.8,4,5,4,13,Champions,2010-12-17 14:46:00,2011-11-11 16:49:00,32.37,33.14,394,12.31,21,France,329,28,
12693,127,4,855.91,2,4,3,9,At Risk,2011-01-24 12:58:00,2011-08-04 17:51:00,21.95,14.25,255,6.54,35,Germany,192,127,
12694,70,2,869.67,3,2,3,8,Others,2011-06-09 17:48:00,2011-09-30 13:06:00,23.5,15.91,509,13.76,32,France,112,70,
12695,7,4,582.1,5,4,3,12,Loyal Customers,2011-05-13 13:15:00,2011-12-02 13:22:00,21.56,14.37,220,8.15,23,France,203,7,
12697,29,3,957.59,4,3,4,11,Loyal Customers,2011-06-23 15:44:00,2011-11-11 08:47:00,23.36,17.55,508,12.39,37,Sweden,140,29,
12700,8,4,4939.99,5,4,5,14,Champions,2011-05-08 16:10:00,2011-12-02 10:47:00,18.43,14.37,2967,11.07,193,France,207,8,
12701,80,2,797.71,2,2,3,7,Lost,2011-04-11 13:02:00,2011-09-21 10:47:00,15.05,6.86,678,12.79,50,Germany,162,80,
12702,20,1,219.0,4,1,1,6,New Customers,2011-11-20 10:36:00,2011-11-20 10:36:00,18.25,2.74,53,4.42,12,Germany,0,20,
12703,71,1,283.55,3,1,2,6,Others,2011-09-29 17:52:00,2011-09-29 17:52:00,13.5,5.23,164,7.81,21,Germany,0,71,
12704,7,8,2340.84,5,5,5,15,Champions,2011-06-23 10:20:00,2011-12-02 13:15:00,26.6,27.92,1006,11.43,64,Finland,162,7,
12705,15,9,6868.29,4,5,5,14,Champions,2010-12-17 15:58:00,2011-11-24 13:17:00,20.56,16.37,3997,11.97,228,Germany,341,15,
12707,292,1,603.42,1,1,3,5,Lost,2011-02-21 08:38:00,2011-02-21 08:38:00,18.29,14.29,256,7.76,33,France,0,292,
12708,30,10,2712.91,4,5,5,14,Champions,2010-12-06 10:43:00,2011-11-10 09:52:00,17.28,7.21,1307,8.32,86,Germany,338,30,
12709,15,15,9736.52,4,5,5,14,Champions,2010-12-08 09:49:00,2011-11-24 15:38:00,46.81,53.54,3936,18.92,93,Germany,351,15,
12710,97,3,1149.02,2,3,4,9,At Risk,2011-05-22 14:05:00,2011-09-04 12:00:00,14.92,8.78,851,11.05,75,Germany,104,97,
12712,29,13,4396.13,4,5,5,14,Champions,2010-12-03 14:30:00,2011-11-11 08:19:00,33.05,24.13,1062,7.98,58,Germany,342,29,
12713,1,1,848.55,5,1,3,9,New Customers,2011-12-09 12:16:00,2011-12-09 12:16:00,22.33,14.38,508,13.37,38,Germany,0,1,
12714,9,5,4708.86,5,4,5,14,Champions,2011-02-18 10:53:00,2011-11-30 15:43:00,18.18,14.34,3069,11.85,216,France,285,9,
12715,106,1,353.86,2,1,2,5,Lost,2011-08-25 15:22:00,2011-08-25 15:22:00,16.85,15.36,197,9.38,20,Sweden,0,106,
12716,4,2,1053.49,5,2,4,11,New Customers,2011-07-29 13:28:00,2011-12-06 08:55:00,15.27,7.15,708,10.26,60,France,129,4,
12717,151,2,1030.98,2,2,4,8,Lost,2011-04-08 10:32:00,2011-07-11 14:47:00,18.75,17.08,506,9.2,49,Greece,94,151,
12718,71,1,238.25,3,1,1,5,Others,2011-09-29 16:38:00,2011-09-29 16:38:00,12.54,8.02,203,10.68,19,France,0,71,
12719,5,2,644.95,5,2,3,10,New Customers,2011-10-05 14:50:00,2011-12-04 13:45:00,16.54,6.61,374,9.59,34,France,59,5,
12720,3,25,5781.73,5,5,5,15,Champions,2010-12-05 15:21:00,2011-12-07 08:03:00,16.33,10.95,4672,13.2,211,Germany,366,3,
12721,32,6,2656.13,4,5,5,14,Champions,2010-12-20 11:38:00,2011-11-08 12:13:00,16.5,9.24,1959,12.17,133,France,323,32,
12722,85,4,997.63,2,4,4,10,At Risk,2011-07-12 11:55:00,2011-09-15 14:50:00,18.82,12.79,566,10.68,50,France,65,85,
12723,4,5,725.07,5,4,3,12,Loyal Customers,2011-10-05 15:52:00,2011-12-06 10:19:00,10.51,10.7,434,6.29,53,France,61,4,
12724,5,4,1031.41,5,4,4,13,Champions,2011-01-11 15:00:00,2011-12-04 16:02:00,19.46,8.81,445,8.4,47,France,327,5,
12725,371,1,427.8,1,1,2,4,Lost,2010-12-03 15:45:00,2010-12-03 15:45:00,17.82,8.89,164,6.83,24,Italy,0,371,
12726,28,7,2609.1,4,5,5,14,Champions,2010-12-17 12:56:00,2011-11-11 13:35:00,21.04,11.25,3143,25.35,57,France,329,28,
12727,11,7,3980.7,5,5,5,15,Champions,2011-01-23 15:17:00,2011-11-29 11:46:00,28.64,28.31,2098,15.09,109,France,309,11,
12728,71,4,836.33,3,4,3,10,Others,2011-01-11 13:31:00,2011-09-29 15:31:00,18.18,7.96,419,9.11,38,France,261,71,
12729,114,1,453.01,2,1,2,5,Lost,2011-08-18 11:40:00,2011-08-18 11:40:00,17.42,6.14,233,8.96,26,France,0,114,
12731,24,12,18895.91,4,5,5,14,Champions,2010-12-10 10:56:00,2011-11-16 11:59:00,68.96,71.09,8437,30.79,109,France,341,24,
12732,180,1,236.26000000000002,1,1,1,3,Lost,2011-06-13 11:33:00,2011-06-13 11:33:00,19.69,11.98,111,9.25,12,France,0,180,
12733,234,1,383.95,1,1,2,4,Lost,2011-04-19 16:19:00,2011-04-19 16:19:00,17.45,16.14,137,6.23,22,USA,0,234,
12734,353,1,110.39999999999999,1,1,1,3,Lost,2010-12-22 12:47:00,2010-12-22 12:47:00,27.6,22.17,88,22.0,4,France,0,353,
12735,315,2,779.5699999999999,1,2,3,6,Lost,2011-01-06 14:26:00,2011-01-28 13:37:00,18.13,11.09,368,8.56,38,France,21,315,
12736,333,1,234.0,1,1,1,3,Lost,2011-01-11 07:57:00,2011-01-11 07:57:00,58.5,21.07,173,43.25,4,France,0,333,
12738,372,1,155.35,1,1,1,3,Lost,2010-12-02 18:27:00,2010-12-02 18:27:00,14.12,3.43,148,13.45,11,Germany,0,372,
12739,78,2,1013.04,2,2,4,8,Lost,2011-09-01 17:45:00,2011-09-22 13:00:00,26.66,30.69,486,12.79,38,United Arab Emirates,20,78,
12740,64,1,427.6,3,1,2,6,Others,2011-10-07 10:44:00,2011-10-07 10:44:00,15.84,6.32,342,12.67,27,France,0,64,
12743,134,2,546.43,2,2,3,7,Lost,2011-07-28 16:06:00,2011-07-28 16:21:00,4.08,3.55,319,2.38,114,Unspecified,0,134,
12744,52,7,21279.29,3,5,5,13,Potential Loyalists,2011-01-25 13:26:00,2011-10-19 11:18:00,95.85,369.86,5241,23.61,178,Singapore,266,52,
12747,2,11,4196.01,5,5,5,15,Champions,2010-12-05 15:38:00,2011-12-07 14:34:00,40.74,46.6,1275,12.38,42,United Kingdom,366,2,
12748,1,210,33719.73,5,5,5,15,Champions,2010-12-01 12:48:00,2011-12-09 12:20:00,7.34,21.78,25748,5.6,1768,United Kingdom,372,1,
12749,4,5,4090.88,5,4,5,14,Champions,2011-05-10 15:25:00,2011-12-06 09:56:00,20.56,11.16,1471,7.39,160,United Kingdom,209,4,
12750,129,1,275.88,2,1,2,5,Lost,2011-08-03 09:13:00,2011-08-03 09:13:00,18.39,7.75,137,9.13,15,Poland,0,129,
12752,81,1,4366.78,2,1,5,8,Lost,2011-09-19 13:32:00,2011-09-19 13:32:00,82.39,73.2,2262,42.68,53,Norway,0,81,
12753,23,6,21429.39,4,5,5,14,Champions,2010-12-12 11:44:00,2011-11-17 10:52:00,108.78,72.44,11421,57.97,132,Japan,339,23,
12754,236,3,3010.74,1,3,5,9,At Risk,2011-02-04 10:31:00,2011-04-18 09:00:00,47.79,95.05,6481,102.87,49,Japan,72,236,
12755,281,2,3811.95,1,2,5,8,Lost,2010-12-09 10:44:00,2011-03-04 12:42:00,952.99,1894.28,1491,372.75,4,Japan,85,281,
12756,87,1,112.07999999999998,2,1,1,4,Lost,2011-09-14 09:31:00,2011-09-14 09:31:00,28.02,22.65,144,36.0,4,Japan,0,87,
12757,16,13,7857.1,4,5,5,14,Champions,2011-05-12 19:01:00,2011-11-24 12:30:00,21.18,99.48,2402,6.47,237,Portugal,195,16,
12758,117,2,2791.59,2,2,5,9,Lost,2011-03-08 12:05:00,2011-08-15 10:22:00,28.78,17.03,2135,22.01,84,Portugal,159,117,
12759,52,3,1531.44,3,3,4,10,Potential Loyalists,2011-03-09 08:09:00,2011-10-18 14:49:00,16.12,7.37,902,9.49,81,Netherlands,223,52,
12762,8,2,1898.52,5,2,4,11,New Customers,2011-11-14 14:23:00,2011-12-02 10:23:00,27.51,27.01,1227,17.78,62,Portugal,17,8,
12763,138,2,494.08,2,2,3,7,Lost,2010-12-05 15:46:00,2011-07-24 14:12:00,27.45,26.31,316,17.56,16,Japan,230,138,
12764,317,1,1693.88,1,1,4,6,Lost,2011-01-27 10:19:00,2011-01-27 10:19:00,37.64,29.12,386,8.58,45,Lebanon,0,317,
12766,4,7,6989.63,5,5,5,15,Champions,2010-12-08 13:53:00,2011-12-06 08:46:00,22.55,17.54,3646,11.76,205,Portugal,362,4,
12769,239,1,1143.6,1,1,4,6,Lost,2011-04-15 10:25:00,2011-04-15 10:25:00,35.74,32.9,356,11.12,32,Brazil,0,239,
12770,211,1,1351.45,1,1,4,6,Lost,2011-05-13 09:33:00,2011-05-13 09:33:00,112.62,71.96,743,61.92,12,Japan,0,211,
12772,60,1,892.47,3,1,3,7,Others,2011-10-11 09:19:00,2011-10-11 09:19:00,16.23,18.01,556,10.11,55,Portugal,0,60,
12775,17,5,1386.04,4,4,4,12,Champions,2011-02-01 13:45:00,2011-11-22 16:33:00,21.0,10.73,877,13.29,47,Netherlands,294,17,
12778,20,6,822.23,4,5,3,12,Loyal Customers,2011-01-31 14:35:00,2011-11-20 11:30:00,16.44,9.27,825,16.5,40,Netherlands,292,20,
12779,38,8,3981.36,3,5,5,13,Potential Loyalists,2010-12-03 13:40:00,2011-11-02 11:43:00,26.72,16.39,2024,13.58,88,Poland,333,38,
12781,64,2,826.74,3,2,3,8,Others,2011-02-28 08:43:00,2011-10-07 10:37:00,33.07,15.68,671,26.84,25,Czech Republic,221,64,
12782,5,5,2330.92,5,4,5,14,Champions,2010-12-17 11:30:00,2011-12-05 09:16:00,22.63,17.96,1086,10.54,81,Portugal,352,5,
12783,2,6,2225.91,5,5,5,15,Champions,2011-09-25 15:35:00,2011-12-07 15:56:00,26.5,47.78,624,7.43,76,Portugal,73,2,
12784,9,2,574.42,5,2,3,10,New Customers,2011-11-24 12:53:00,2011-11-30 15:38:00,9.74,10.08,300,5.08,54,Portugal,6,9,
12785,364,1,311.95,1,1,2,4,Lost,2010-12-10 13:48:00,2010-12-10 13:48:00,22.28,11.82,131,9.36,14,Portugal,0,364,
12787,10,3,463.66,5,3,2,10,Loyal Customers,2011-05-31 09:36:00,2011-11-30 08:44:00,23.18,13.11,261,13.05,17,Netherlands,182,10,
12789,65,1,91.85,3,1,1,5,Others,2011-10-05 13:34:00,2011-10-05 13:34:00,22.96,11.51,4,1.0,4,Netherlands,0,65,
12790,192,1,324.92,1,1,2,4,Lost,2011-05-31 14:14:00,2011-05-31 14:14:00,15.47,8.61,166,7.9,21,Netherlands,0,192,
12791,374,1,192.60000000000002,1,1,1,3,Lost,2010-12-01 11:27:00,2010-12-01 11:27:00,96.3,114.98,97,48.5,2,Netherlands,0,374,
12792,257,1,400.53999999999996,1,1,2,4,Lost,2011-03-28 11:36:00,2011-03-28 11:36:00,16.02,9.03,217,8.68,25,Portugal,0,257,
12793,335,2,545.48,1,2,3,6,Lost,2010-12-03 15:14:00,2011-01-09 12:12:00,22.73,14.02,295,12.29,21,Portugal,36,335,
12794,53,2,860.41,3,2,3,8,Others,2011-09-02 12:01:00,2011-10-17 14:54:00,19.12,10.09,592,13.16,43,Portugal,45,53,
12795,19,1,430.48,4,1,2,7,New Customers,2011-11-21 10:27:00,2011-11-21 10:27:00,30.75,26.54,68,4.86,14,Portugal,0,19,
12797,366,1,254.03,1,1,2,4,Lost,2010-12-09 10:55:00,2010-12-09 10:55:00,19.54,8.31,118,9.08,13,Portugal,0,366,
12798,10,3,6977.04,5,3,5,13,Loyal Customers,2011-06-22 10:11:00,2011-11-29 15:52:00,872.13,1240.5,5256,657.0,6,Japan,160,10,
